# x1,x2,x3,x4,u
2.147900009155273438e+01,2.180999994277954102e+00,4.881900024414062500e+01,-1.462000012397766113e+00,-3.502000093460083008e+00
2.148399925231933594e+01,2.200000047683715820e+00,4.881600189208984375e+01,-1.261000037193298340e+00,-3.502000093460083008e+00
2.148800086975097656e+01,2.038000106811523438e+00,4.881399917602539062e+01,-1.391000032424926758e+00,-3.502000093460083008e+00
2.149200057983398438e+01,2.071000099182128906e+00,4.881100082397460938e+01,-1.174000024795532227e+00,-3.502000093460083008e+00
2.149600028991699219e+01,1.909999966621398926e+00,4.880899810791015625e+01,-1.312000036239624023e+00,-3.502000093460083008e+00
2.150000000000000000e+01,1.944000005722045898e+00,4.880599975585937500e+01,-1.103999972343444824e+00,-3.502000093460083008e+00
2.150399971008300781e+01,1.797000050544738770e+00,4.880400085449218750e+01,-1.223999977111816406e+00,-3.502000093460083008e+00
2.150699996948242188e+01,1.817999958992004395e+00,4.880199813842773438e+01,-1.050999999046325684e+00,-3.502000093460083008e+00
2.151099967956542969e+01,1.695999979972839355e+00,4.879999923706054688e+01,-1.131000041961669922e+00,-3.502000093460083008e+00
2.151399993896484375e+01,1.694000005722045898e+00,4.879700088500976562e+01,-1.009999990463256836e+00,-3.502000093460083008e+00
2.151700019836425781e+01,1.605999946594238281e+00,4.879499816894531250e+01,-1.036000013351440430e+00,-3.502000093460083008e+00
2.152099990844726562e+01,1.575999975204467773e+00,4.879299926757812500e+01,-9.779999852180480957e-01,-3.502000093460083008e+00
2.152400016784667969e+01,1.523000001907348633e+00,4.879100036621093750e+01,-9.440000057220458984e-01,-3.502000093460083008e+00
2.152700042724609375e+01,1.463999986648559570e+00,4.878900146484375000e+01,-9.480000138282775879e-01,-3.502000093460083008e+00
2.152899932861328125e+01,1.444000005722045898e+00,4.878799819946289062e+01,-8.579999804496765137e-01,-3.502000093460083008e+00
2.153199958801269531e+01,1.360000014305114746e+00,4.878599929809570312e+01,-9.169999957084655762e-01,-3.502000093460083008e+00
2.153499984741210938e+01,1.368000030517578125e+00,4.878400039672851562e+01,-7.820000052452087402e-01,-3.502000093460083008e+00
2.153800010681152344e+01,1.266000032424926758e+00,4.878300094604492188e+01,-8.809999823570251465e-01,-3.502000093460083008e+00
2.154000091552734375e+01,1.292000055313110352e+00,4.878099822998046875e+01,-7.189999818801879883e-01,-3.502000093460083008e+00
2.154299926757812500e+01,1.182999968528747559e+00,4.877999877929687500e+01,-8.379999995231628418e-01,-3.502000093460083008e+00
2.154500007629394531e+01,1.215999960899353027e+00,4.877799987792968750e+01,-6.690000295639038086e-01,-3.502000093460083008e+00
2.154700088500976562e+01,1.110000014305114746e+00,4.877700042724609375e+01,-7.889999747276306152e-01,-3.502000093460083008e+00
2.154899978637695312e+01,1.139000058174133301e+00,4.877500152587890625e+01,-6.330000162124633789e-01,-3.502000093460083008e+00
2.155200004577636719e+01,1.047000050544738770e+00,4.877399826049804688e+01,-7.319999933242797852e-01,-3.502000093460083008e+00
2.155400085449218750e+01,1.062999963760375977e+00,4.877299880981445312e+01,-6.060000061988830566e-01,-3.502000093460083008e+00
2.155599975585937500e+01,9.909999966621398926e-01,4.877099990844726562e+01,-6.719999909400939941e-01,-3.502000093460083008e+00
2.155800056457519531e+01,9.879999756813049316e-01,4.877000045776367188e+01,-5.879999995231628418e-01,-3.502000093460083008e+00
2.155999946594238281e+01,9.409999847412109375e-01,4.876900100708007812e+01,-6.110000014305114746e-01,-3.502000093460083008e+00
2.156200027465820312e+01,9.160000085830688477e-01,4.876800155639648438e+01,-5.740000009536743164e-01,-3.502000093460083008e+00
2.156299972534179688e+01,8.949999809265136719e-01,4.876699829101562500e+01,-5.519999861717224121e-01,-3.502000093460083008e+00
2.156500053405761719e+01,8.479999899864196777e-01,4.876499938964843750e+01,-5.609999895095825195e-01,-3.502000093460083008e+00
2.156699943542480469e+01,8.510000109672546387e-01,4.876399993896484375e+01,-4.970000088214874268e-01,-3.502000093460083008e+00
2.156800079345703125e+01,7.870000004768371582e-01,4.876300048828125000e+01,-5.460000038146972656e-01,-3.502000093460083008e+00
2.156999969482421875e+01,8.080000281333923340e-01,4.876200103759765625e+01,-4.510000050067901611e-01,-3.502000093460083008e+00
2.157200050354003906e+01,7.310000061988830566e-01,4.876100158691406250e+01,-5.260000228881835938e-01,-3.502000093460083008e+00
2.157299995422363281e+01,7.639999985694885254e-01,4.876100158691406250e+01,-4.140000045299530029e-01,-3.502000093460083008e+00
2.157399940490722656e+01,6.830000281333923340e-01,4.875999832153320312e+01,-5.009999871253967285e-01,-3.502000093460083008e+00
2.157600021362304688e+01,7.179999947547912598e-01,4.875899887084960938e+01,-3.860000073909759521e-01,-3.502000093460083008e+00
2.157699966430664062e+01,6.420000195503234863e-01,4.875799942016601562e+01,-4.690000116825103760e-01,-3.502000093460083008e+00
2.157799911499023438e+01,6.719999909400939941e-01,4.875699996948242188e+01,-3.670000135898590088e-01,-3.502000093460083008e+00
2.157999992370605469e+01,6.069999933242797852e-01,4.875600051879882812e+01,-4.329999983310699463e-01,-3.502000093460083008e+00
2.158099937438964844e+01,6.250000000000000000e-01,4.875500106811523438e+01,-3.549999892711639404e-01,-3.502000093460083008e+00
2.158200073242187500e+01,5.770000219345092773e-01,4.875500106811523438e+01,-3.939999938011169434e-01,-3.502000093460083008e+00
2.158300018310546875e+01,5.789999961853027344e-01,4.875400161743164062e+01,-3.479999899864196777e-01,-3.502000093460083008e+00
2.158399963378906250e+01,5.500000119209289551e-01,4.875299835205078125e+01,-3.549999892711639404e-01,-3.502000093460083008e+00
2.158499908447265625e+01,5.350000262260437012e-01,4.875299835205078125e+01,-3.440000116825103760e-01,-3.502000093460083008e+00
2.158699989318847656e+01,5.260000228881835938e-01,4.875199890136718750e+01,-3.170000016689300537e-01,-3.502000093460083008e+00
2.158699989318847656e+01,4.939999878406524658e-01,4.875099945068359375e+01,-3.379999995231628418e-01,-3.502000093460083008e+00
2.158799934387207031e+01,5.009999871253967285e-01,4.875099945068359375e+01,-2.829999923706054688e-01,-3.502000093460083008e+00
2.158900070190429688e+01,4.569999873638153076e-01,4.875000000000000000e+01,-3.310000002384185791e-01,-3.502000093460083008e+00
2.159000015258789062e+01,4.769999980926513672e-01,4.874900054931640625e+01,-2.560000121593475342e-01,-3.502000093460083008e+00
2.159099960327148438e+01,4.239999949932098389e-01,4.874900054931640625e+01,-3.190000057220458984e-01,-3.502000093460083008e+00
2.159199905395507812e+01,4.510000050067901611e-01,4.874800109863281250e+01,-2.349999994039535522e-01,-3.502000093460083008e+00
2.159300041198730469e+01,3.959999978542327881e-01,4.874800109863281250e+01,-3.019999861717224121e-01,-3.502000093460083008e+00
2.159399986267089844e+01,4.239999949932098389e-01,4.874700164794921875e+01,-2.199999988079071045e-01,-3.502000093460083008e+00
2.159499931335449219e+01,3.729999959468841553e-01,4.874700164794921875e+01,-2.820000052452087402e-01,-3.502000093460083008e+00
2.159499931335449219e+01,3.959999978542327881e-01,4.874599838256835938e+01,-2.119999974966049194e-01,-3.502000093460083008e+00
2.159600067138671875e+01,3.540000021457672119e-01,4.874599838256835938e+01,-2.569999992847442627e-01,-3.502000093460083008e+00
2.159700012207031250e+01,3.670000135898590088e-01,4.874499893188476562e+01,-2.090000063180923462e-01,-3.502000093460083008e+00
2.159700012207031250e+01,3.379999995231628418e-01,4.874499893188476562e+01,-2.310000061988830566e-01,-3.502000093460083008e+00
2.159799957275390625e+01,3.389999866485595703e-01,4.874499893188476562e+01,-2.080000042915344238e-01,-3.502000093460083008e+00
2.159900093078613281e+01,3.240000009536743164e-01,4.874399948120117188e+01,-2.049999982118606567e-01,-3.502000093460083008e+00
2.159900093078613281e+01,3.120000064373016357e-01,4.874399948120117188e+01,-2.080000042915344238e-01,-3.502000093460083008e+00
2.160000038146972656e+01,3.100000023841857910e-01,4.874399948120117188e+01,-1.800000071525573730e-01,-3.502000093460083008e+00
2.160099983215332031e+01,2.870000004768371582e-01,4.874300003051757812e+01,-2.070000022649765015e-01,-3.502000093460083008e+00
2.160099983215332031e+01,2.969999909400939941e-01,4.874300003051757812e+01,-1.589999943971633911e-01,-3.502000093460083008e+00
2.160199928283691406e+01,2.649999856948852539e-01,4.874200057983398438e+01,-2.039999961853027344e-01,-3.502000093460083008e+00
2.160199928283691406e+01,2.829999923706054688e-01,4.874200057983398438e+01,-1.420000046491622925e-01,-3.502000093460083008e+00
2.160300064086914062e+01,2.460000067949295044e-01,4.874200057983398438e+01,-1.969999969005584717e-01,-3.502000093460083008e+00
2.160300064086914062e+01,2.669999897480010986e-01,4.874100112915039062e+01,-1.299999952316284180e-01,-3.502000093460083008e+00
2.160400009155273438e+01,2.310000061988830566e-01,4.874100112915039062e+01,-1.870000064373016357e-01,-3.502000093460083008e+00
2.160400009155273438e+01,2.500000000000000000e-01,4.874100112915039062e+01,-1.230000033974647522e-01,-3.502000093460083008e+00
2.160499954223632812e+01,2.179999947547912598e-01,4.874000167846679688e+01,-1.729999929666519165e-01,-3.502000093460083008e+00
2.160499954223632812e+01,2.329999953508377075e-01,4.874000167846679688e+01,-1.199999973177909851e-01,-3.502000093460083008e+00
2.160499954223632812e+01,2.080000042915344238e-01,4.874000167846679688e+01,-1.570000052452087402e-01,-3.502000093460083008e+00
2.160600090026855469e+01,2.150000035762786865e-01,4.874000167846679688e+01,-1.199999973177909851e-01,-3.502000093460083008e+00
2.160600090026855469e+01,2.000000029802322388e-01,4.873899841308593750e+01,-1.389999985694885254e-01,-3.502000093460083008e+00
2.160700035095214844e+01,1.969999969005584717e-01,4.873899841308593750e+01,-1.220000013709068298e-01,-3.502000093460083008e+00
2.160700035095214844e+01,1.930000036954879761e-01,4.873899841308593750e+01,-1.220000013709068298e-01,-3.502000093460083008e+00
2.160700035095214844e+01,1.800000071525573730e-01,4.873899841308593750e+01,-1.230000033974647522e-01,-3.502000093460083008e+00
2.160799980163574219e+01,1.860000044107437134e-01,4.873799896240234375e+01,-1.059999987483024597e-01,-3.502000093460083008e+00
2.160799980163574219e+01,1.650000065565109253e-01,4.873799896240234375e+01,-1.239999979734420776e-01,-3.502000093460083008e+00
2.160799980163574219e+01,1.790000051259994507e-01,4.873799896240234375e+01,-9.300000220537185669e-02,-3.502000093460083008e+00
2.160899925231933594e+01,1.519999951124191284e-01,4.873799896240234375e+01,-1.220000013709068298e-01,-3.502000093460083008e+00
2.160899925231933594e+01,1.710000038146972656e-01,4.873799896240234375e+01,-8.299999684095382690e-02,-3.502000093460083008e+00
2.160899925231933594e+01,1.410000026226043701e-01,4.873799896240234375e+01,-1.180000007152557373e-01,-3.502000093460083008e+00
2.161000061035156250e+01,1.620000004768371582e-01,4.873699951171875000e+01,-7.699999958276748657e-02,-3.502000093460083008e+00
2.161000061035156250e+01,1.319999992847442627e-01,4.873699951171875000e+01,-1.110000014305114746e-01,-3.502000093460083008e+00
2.161000061035156250e+01,1.509999930858612061e-01,4.873699951171875000e+01,-7.400000095367431641e-02,-3.502000093460083008e+00
2.160899925231933594e+01,-1.467000007629394531e+00,4.873899841308593750e+01,2.229000091552734375e+00,-3.424000024795532227e+00
2.160000038146972656e+01,-6.943999767303466797e+00,4.874599838256835938e+01,4.757999897003173828e+00,-3.345999956130981445e+00
2.158099937438964844e+01,-1.268900012969970703e+01,4.875999832153320312e+01,9.244000434875488281e+00,-3.267999887466430664e+00
2.154899978637695312e+01,-1.942499923706054688e+01,4.878200149536132812e+01,1.267700004577636719e+01,-3.190000057220458984e+00
2.150399971008300781e+01,-2.558300018310546875e+01,4.881200027465820312e+01,1.705599975585937500e+01,-3.111999988555908203e+00
2.144599914550781250e+01,-3.209199905395507812e+01,4.884899902343750000e+01,2.058099937438964844e+01,-3.033999919891357422e+00
2.137599945068359375e+01,-3.813899993896484375e+01,4.889500045776367188e+01,2.445599937438964844e+01,-2.954999923706054688e+00
2.129299926757812500e+01,-4.421500015258789062e+01,4.894699859619140625e+01,2.795899963378906250e+01,-2.877000093460083008e+00
2.119899940490722656e+01,-5.010100173950195312e+01,4.900600051879882812e+01,3.126600074768066406e+01,-2.799000024795532227e+00
2.109300041198730469e+01,-5.575099945068359375e+01,4.907199859619140625e+01,3.471400070190429688e+01,-2.720999956130981445e+00
2.097599983215332031e+01,-6.147700119018554688e+01,4.914400100708007812e+01,3.747000122070312500e+01,-2.642999887466430664e+00
2.084799957275390625e+01,-6.674900054931640625e+01,4.922299957275390625e+01,4.081499862670898438e+01,-2.565000057220458984e+00
2.070899963378906250e+01,-7.230899810791015625e+01,4.930699920654296875e+01,4.308000183105468750e+01,-2.486999988555908203e+00
2.055900001525878906e+01,-7.726599884033203125e+01,4.939599990844726562e+01,4.625299835205078125e+01,-2.407999992370605469e+00
2.039900016784667969e+01,-8.264199829101562500e+01,4.949000167846679688e+01,4.810800170898437500e+01,-2.329999923706054688e+00
2.022900009155273438e+01,-8.734799957275390625e+01,4.959000015258789062e+01,5.102899932861328125e+01,-2.252000093460083008e+00
2.004899978637695312e+01,-9.251599884033203125e+01,4.969300079345703125e+01,5.256600189208984375e+01,-2.174000024795532227e+00
1.986100006103515625e+01,-9.532599639892578125e+01,4.979899978637695312e+01,5.292800140380859375e+01,-2.174000024795532227e+00
1.967099952697753906e+01,-9.460700225830078125e+01,4.990399932861328125e+01,5.210499954223632812e+01,-2.174000024795532227e+00
1.948399925231933594e+01,-9.294499969482421875e+01,5.000600051879882812e+01,5.022800064086914062e+01,-2.174000024795532227e+00
1.929999923706054688e+01,-9.055200195312500000e+01,5.010499954223632812e+01,4.858700180053710938e+01,-2.174000024795532227e+00
1.912199974060058594e+01,-8.825800323486328125e+01,5.020000076293945312e+01,4.656600189208984375e+01,-2.174000024795532227e+00
1.894700050354003906e+01,-8.573300170898437500e+01,5.029199981689453125e+01,4.488000106811523438e+01,-2.174000024795532227e+00
1.877799987792968750e+01,-8.340299987792968750e+01,5.037900161743164062e+01,4.304000091552734375e+01,-2.174000024795532227e+00
1.861400032043457031e+01,-8.099299621582031250e+01,5.046400070190429688e+01,4.140299987792968750e+01,-2.174000024795532227e+00
1.845400047302246094e+01,-7.871900177001953125e+01,5.054499816894531250e+01,3.978900146484375000e+01,-2.174000024795532227e+00
1.829899978637695312e+01,-7.646099853515625000e+01,5.062300109863281250e+01,3.820399856567382812e+01,-2.174000024795532227e+00
1.814800071716308594e+01,-7.425700378417968750e+01,5.069800186157226562e+01,3.680799865722656250e+01,-2.174000024795532227e+00
1.800200080871582031e+01,-7.214900207519531250e+01,5.077000045776367188e+01,3.527099990844726562e+01,-2.174000024795532227e+00
1.786000061035156250e+01,-7.001999664306640625e+01,5.084000015258789062e+01,3.406999969482421875e+01,-2.174000024795532227e+00
1.772200012207031250e+01,-6.805200195312500000e+01,5.090599822998046875e+01,3.258800125122070312e+01,-2.174000024795532227e+00
1.758699989318847656e+01,-6.600399780273437500e+01,5.097000122070312500e+01,3.154800033569335938e+01,-2.174000024795532227e+00
1.745700073242187500e+01,-6.416000366210937500e+01,5.103200149536132812e+01,3.013800048828125000e+01,-2.174000024795532227e+00
1.733099937438964844e+01,-6.220299911499023438e+01,5.109099960327148438e+01,2.921899986267089844e+01,-2.174000024795532227e+00
1.720800018310546875e+01,-6.046799850463867188e+01,5.114799880981445312e+01,2.790099906921386719e+01,-2.174000024795532227e+00
1.708900070190429688e+01,-5.860900115966796875e+01,5.120299911499023438e+01,2.706599998474121094e+01,-2.174000024795532227e+00
1.697299957275390625e+01,-5.696599960327148438e+01,5.125600051879882812e+01,2.586000061035156250e+01,-2.174000024795532227e+00
1.686100006103515625e+01,-5.521200180053710938e+01,5.130699920654296875e+01,2.507200050354003906e+01,-2.174000024795532227e+00
1.675200080871582031e+01,-5.364799880981445312e+01,5.135599899291992188e+01,2.399600028991699219e+01,-2.174000024795532227e+00
1.664699935913085938e+01,-5.200400161743164062e+01,5.140399932861328125e+01,2.322599983215332031e+01,-2.174000024795532227e+00
1.654400062561035156e+01,-5.050699996948242188e+01,5.144900131225585938e+01,2.229000091552734375e+01,-2.174000024795532227e+00
1.644499969482421875e+01,-4.897399902343750000e+01,5.149300003051757812e+01,2.151799964904785156e+01,-2.174000024795532227e+00
1.634799957275390625e+01,-4.753699874877929688e+01,5.153499984741210938e+01,2.072400093078613281e+01,-2.174000024795532227e+00
1.625399971008300781e+01,-4.611199951171875000e+01,5.157600021362304688e+01,1.994099998474121094e+01,-2.174000024795532227e+00
1.616399955749511719e+01,-4.473199844360351562e+01,5.161500167846679688e+01,1.928199958801269531e+01,-2.174000024795532227e+00
1.607500076293945312e+01,-4.340800094604492188e+01,5.165299987792968750e+01,1.848900032043457031e+01,-2.174000024795532227e+00
1.598999977111816406e+01,-4.208599853515625000e+01,5.168899917602539062e+01,1.794799995422363281e+01,-2.174000024795532227e+00
1.590699958801269531e+01,-4.085400009155273438e+01,5.172399902343750000e+01,1.715600013732910156e+01,-2.174000024795532227e+00
1.582600021362304688e+01,-3.959199905395507812e+01,5.175799942016601562e+01,1.670700073242187500e+01,-2.174000024795532227e+00
1.574800014495849609e+01,-3.843999862670898438e+01,5.179100036621093750e+01,1.593500041961669922e+01,-2.174000024795532227e+00
1.567300033569335938e+01,-3.724399948120117188e+01,5.182199859619140625e+01,1.555099964141845703e+01,-2.174000024795532227e+00
1.559899997711181641e+01,-3.615900039672851562e+01,5.185300064086914062e+01,1.481799983978271484e+01,-2.174000024795532227e+00
1.552799987792968750e+01,-3.503400039672851562e+01,5.188199996948242188e+01,1.447000026702880859e+01,-2.174000024795532227e+00
1.545899963378906250e+01,-3.400500106811523438e+01,5.190999984741210938e+01,1.379800033569335938e+01,-2.174000024795532227e+00
1.539200019836425781e+01,-3.295500183105468750e+01,5.193799972534179688e+01,1.345699977874755859e+01,-2.174000024795532227e+00
1.532699966430664062e+01,-3.197100067138671875e+01,5.196400070190429688e+01,1.286499977111816406e+01,-2.174000024795532227e+00
1.526399993896484375e+01,-3.099799919128417969e+01,5.198899841308593750e+01,1.251099967956542969e+01,-2.174000024795532227e+00
1.520300006866455078e+01,-3.005200004577636719e+01,5.201399993896484375e+01,1.201000022888183594e+01,-2.174000024795532227e+00
1.514400005340576172e+01,-2.915699958801269531e+01,5.203799819946289062e+01,1.162800025939941406e+01,-2.174000024795532227e+00
1.508600044250488281e+01,-2.824300003051757812e+01,5.206100082397460938e+01,1.122200012207031250e+01,-2.174000024795532227e+00
