# x1,x2,x3,x4,u
9.880999565124511719e+00,4.445000171661376953e+00,5.374300003051757812e+01,-9.520000219345092773e-01,-1.674999952316284180e+00
9.890000343322753906e+00,4.572000026702880859e+00,5.374100112915039062e+01,-1.167999982833862305e+00,-1.674999952316284180e+00
9.899999618530273438e+00,4.640999794006347656e+00,5.373899841308593750e+01,-9.139999747276306152e-01,-1.674999952316284180e+00
9.909000396728515625e+00,4.501999855041503906e+00,5.373699951171875000e+01,-1.223000049591064453e+00,-1.674999952316284180e+00
9.916999816894531250e+00,4.401000022888183594e+00,5.373500061035156250e+01,-7.960000038146972656e-01,-1.674999952316284180e+00
9.925999641418457031e+00,4.043000221252441406e+00,5.373300170898437500e+01,-1.162999987602233887e+00,-1.674999952316284180e+00
9.934000015258789062e+00,3.805999994277954102e+00,5.373199844360351562e+01,-6.250000000000000000e-01,-1.674999952316284180e+00
9.940999984741210938e+00,3.290999889373779297e+00,5.372999954223632812e+01,-1.006999969482421875e+00,-1.674999952316284180e+00
9.946999549865722656e+00,2.957999944686889648e+00,5.372800064086914062e+01,-4.259999990463256836e-01,-1.674999952316284180e+00
9.951999664306640625e+00,2.354000091552734375e+00,5.372700119018554688e+01,-7.770000100135803223e-01,-1.674999952316284180e+00
9.956000328063964844e+00,1.965000033378601074e+00,5.372600173950195312e+01,-2.230000048875808716e-01,-1.674999952316284180e+00
9.960000038146972656e+00,1.343000054359436035e+00,5.372600173950195312e+01,-5.030000209808349609e-01,-1.674999952316284180e+00
9.961999893188476562e+00,9.359999895095825195e-01,5.372499847412109375e+01,-3.799999877810478210e-02,-1.674999952316284180e+00
9.963000297546386719e+00,3.580000102519989014e-01,5.372499847412109375e+01,-2.129999995231628418e-01,-1.674999952316284180e+00
9.963000297546386719e+00,-3.200000151991844177e-02,5.372499847412109375e+01,1.140000000596046448e-01,-1.674999952316284180e+00
9.963000297546386719e+00,-5.170000195503234863e-01,5.372499847412109375e+01,6.499999761581420898e-02,-1.674999952316284180e+00
9.961000442504882812e+00,-8.629999756813049316e-01,5.372499847412109375e+01,2.240000069141387939e-01,-1.674999952316284180e+00
9.958999633789062500e+00,-1.218000054359436035e+00,5.372600173950195312e+01,3.079999983310699463e-01,-1.674999952316284180e+00
9.956000328063964844e+00,-1.501000046730041504e+00,5.372700119018554688e+01,2.899999916553497314e-01,-1.674999952316284180e+00
9.953000068664550781e+00,-1.707999944686889648e+00,5.372700119018554688e+01,4.950000047683715820e-01,-1.674999952316284180e+00
9.949000358581542969e+00,-1.916000008583068848e+00,5.372800064086914062e+01,3.129999935626983643e-01,-1.674999952316284180e+00
9.944999694824218750e+00,-1.973000049591064453e+00,5.372900009155273438e+01,6.169999837875366211e-01,-1.674999952316284180e+00
9.940999984741210938e+00,-2.099999904632568359e+00,5.372999954223632812e+01,3.000000119209289551e-01,-1.674999952316284180e+00
9.937000274658203125e+00,-2.020999908447265625e+00,5.373099899291992188e+01,6.669999957084655762e-01,-1.674999952316284180e+00
9.932999610900878906e+00,-2.069000005722045898e+00,5.373199844360351562e+01,2.619999945163726807e-01,-1.674999952316284180e+00
9.928999900817871094e+00,-1.878000020980834961e+00,5.373300170898437500e+01,6.489999890327453613e-01,-1.674999952316284180e+00
9.925000190734863281e+00,-1.855000019073486328e+00,5.373400115966796875e+01,2.070000022649765015e-01,-1.674999952316284180e+00
9.920999526977539062e+00,-1.585999965667724609e+00,5.373400115966796875e+01,5.699999928474426270e-01,-1.674999952316284180e+00
9.918000221252441406e+00,-1.500000000000000000e+00,5.373500061035156250e+01,1.469999998807907104e-01,-1.674999952316284180e+00
9.914999961853027344e+00,-1.190999984741210938e+00,5.373600006103515625e+01,4.440000057220458984e-01,-1.674999952316284180e+00
9.913000106811523438e+00,-1.057000041007995605e+00,5.373600006103515625e+01,8.900000154972076416e-02,-1.674999952316284180e+00
9.911000251770019531e+00,-7.419999837875366211e-01,5.373699951171875000e+01,2.870000004768371582e-01,-1.674999952316284180e+00
9.909999847412109375e+00,-5.749999880790710449e-01,5.373699951171875000e+01,3.900000080466270447e-02,-1.674999952316284180e+00
9.909000396728515625e+00,-2.890000045299530029e-01,5.373699951171875000e+01,1.159999966621398926e-01,-1.674999952316284180e+00
9.907999992370605469e+00,-1.030000001192092896e-01,5.373699951171875000e+01,0.000000000000000000e+00,-1.674999952316284180e+00
9.907999992370605469e+00,1.280000060796737671e-01,5.373699951171875000e+01,-5.000000074505805969e-02,-1.674999952316284180e+00
9.909000396728515625e+00,3.179999887943267822e-01,5.373699951171875000e+01,-2.600000053644180298e-02,-1.674999952316284180e+00
9.909000396728515625e+00,4.779999852180480957e-01,5.373699951171875000e+01,-1.969999969005584717e-01,-1.674999952316284180e+00
9.911000251770019531e+00,6.570000052452087402e-01,5.373699951171875000e+01,-4.100000113248825073e-02,-1.674999952316284180e+00
9.911999702453613281e+00,7.379999756813049316e-01,5.373699951171875000e+01,-3.120000064373016357e-01,-1.674999952316284180e+00
9.913000106811523438e+00,8.960000276565551758e-01,5.373600006103515625e+01,-4.800000041723251343e-02,-1.674999952316284180e+00
9.914999961853027344e+00,8.989999890327453613e-01,5.373600006103515625e+01,-3.849999904632568359e-01,-1.674999952316284180e+00
9.916999816894531250e+00,1.024999976158142090e+00,5.373600006103515625e+01,-5.000000074505805969e-02,-1.674999952316284180e+00
9.918999671936035156e+00,9.599999785423278809e-01,5.373500061035156250e+01,-4.149999916553497314e-01,-1.674999952316284180e+00
9.920999526977539062e+00,1.047999978065490723e+00,5.373500061035156250e+01,-5.000000074505805969e-02,-1.674999952316284180e+00
9.923000335693359375e+00,9.309999942779541016e-01,5.373400115966796875e+01,-4.009999930858612061e-01,-1.674999952316284180e+00
9.925000190734863281e+00,9.769999980926513672e-01,5.373400115966796875e+01,-5.099999904632568359e-02,-1.674999952316284180e+00
9.925999641418457031e+00,8.280000090599060059e-01,5.373300170898437500e+01,-3.479999899864196777e-01,-1.674999952316284180e+00
9.928000450134277344e+00,8.309999704360961914e-01,5.373300170898437500e+01,-5.400000140070915222e-02,-1.674999952316284180e+00
9.928999900817871094e+00,6.700000166893005371e-01,5.373300170898437500e+01,-2.669999897480010986e-01,-1.674999952316284180e+00
9.930999755859375000e+00,6.330000162124633789e-01,5.373199844360351562e+01,-5.999999865889549255e-02,-1.674999952316284180e+00
9.932000160217285156e+00,4.790000021457672119e-01,5.373199844360351562e+01,-1.659999936819076538e-01,-1.674999952316284180e+00
9.932000160217285156e+00,4.070000052452087402e-01,5.373199844360351562e+01,-6.700000166893005371e-02,-1.674999952316284180e+00
9.932999610900878906e+00,2.779999971389770508e-01,5.373199844360351562e+01,-5.799999833106994629e-02,-1.674999952316284180e+00
9.932999610900878906e+00,1.780000030994415283e-01,5.373199844360351562e+01,-7.500000298023223877e-02,-1.674999952316284180e+00
9.934000015258789062e+00,8.399999886751174927e-02,5.373199844360351562e+01,4.399999976158142090e-02,-1.674999952316284180e+00
9.934000015258789062e+00,-3.299999982118606567e-02,5.373199844360351562e+01,-7.999999821186065674e-02,-1.674999952316284180e+00
9.932999610900878906e+00,-8.600000292062759399e-02,5.373199844360351562e+01,1.309999972581863403e-01,-1.674999952316284180e+00
9.932999610900878906e+00,-2.099999934434890747e-01,5.373199844360351562e+01,-8.100000023841857910e-02,-1.674999952316284180e+00
9.932999610900878906e+00,-2.210000008344650269e-01,5.373199844360351562e+01,1.949999928474426270e-01,-1.674999952316284180e+00
9.932000160217285156e+00,-3.400000035762786865e-01,5.373199844360351562e+01,-7.500000298023223877e-02,-1.674999952316284180e+00
9.930999755859375000e+00,-3.129999935626983643e-01,5.373199844360351562e+01,2.300000041723251343e-01,-1.674999952316284180e+00
9.930000305175781250e+00,-4.189999997615814209e-01,5.373199844360351562e+01,-6.199999898672103882e-02,-1.674999952316284180e+00
9.928999900817871094e+00,-3.630000054836273193e-01,5.373300170898437500e+01,2.370000034570693970e-01,-1.674999952316284180e+00
9.928999900817871094e+00,-4.449999928474426270e-01,5.373300170898437500e+01,-4.199999943375587463e-02,-1.674999952316284180e+00
9.928000450134277344e+00,-3.709999918937683105e-01,5.373300170898437500e+01,2.150000035762786865e-01,-1.674999952316284180e+00
9.927000045776367188e+00,-4.230000078678131104e-01,5.373300170898437500e+01,-1.600000075995922089e-02,-1.674999952316284180e+00
9.925999641418457031e+00,-3.429999947547912598e-01,5.373300170898437500e+01,1.700000017881393433e-01,-1.674999952316284180e+00
9.925000190734863281e+00,-3.619999885559082031e-01,5.373400115966796875e+01,1.300000026822090149e-02,-1.674999952316284180e+00
9.923999786376953125e+00,-2.870000004768371582e-01,5.373400115966796875e+01,1.080000028014183044e-01,-1.674999952316284180e+00
9.923999786376953125e+00,-2.720000147819519043e-01,5.373400115966796875e+01,4.300000146031379700e-02,-1.674999952316284180e+00
9.923000335693359375e+00,-2.109999954700469971e-01,5.373400115966796875e+01,3.799999877810478210e-02,-1.674999952316284180e+00
9.923000335693359375e+00,-1.650000065565109253e-01,5.373400115966796875e+01,7.000000029802322388e-02,-1.674999952316284180e+00
9.921999931335449219e+00,-1.250000000000000000e-01,5.373400115966796875e+01,-3.099999949336051941e-02,-1.674999952316284180e+00
9.921999931335449219e+00,-5.299999937415122986e-02,5.373400115966796875e+01,9.099999815225601196e-02,-1.674999952316284180e+00
9.921999931335449219e+00,-3.799999877810478210e-02,5.373400115966796875e+01,-9.300000220537185669e-02,-1.674999952316284180e+00
9.921999931335449219e+00,5.200000107288360596e-02,5.373400115966796875e+01,1.030000001192092896e-01,-1.674999952316284180e+00
9.921999931335449219e+00,4.199999943375587463e-02,5.373400115966796875e+01,-1.410000026226043701e-01,-1.674999952316284180e+00
9.921999931335449219e+00,1.420000046491622925e-01,5.373400115966796875e+01,1.040000021457672119e-01,-1.674999952316284180e+00
9.921999931335449219e+00,1.110000014305114746e-01,5.373400115966796875e+01,-1.700000017881393433e-01,-1.674999952316284180e+00
9.923000335693359375e+00,2.099999934434890747e-01,5.373400115966796875e+01,9.399999678134918213e-02,-1.674999952316284180e+00
9.923000335693359375e+00,1.640000045299530029e-01,5.373400115966796875e+01,-1.790000051259994507e-01,-1.674999952316284180e+00
9.923000335693359375e+00,2.529999911785125732e-01,5.373400115966796875e+01,7.199999690055847168e-02,-1.674999952316284180e+00
9.923999786376953125e+00,1.990000009536743164e-01,5.373400115966796875e+01,-1.669999957084655762e-01,-1.674999952316284180e+00
9.923999786376953125e+00,2.700000107288360596e-01,5.373400115966796875e+01,4.199999943375587463e-02,-1.674999952316284180e+00
9.923999786376953125e+00,2.160000056028366089e-01,5.373400115966796875e+01,-1.379999965429306030e-01,-1.674999952316284180e+00
9.925000190734863281e+00,2.619999945163726807e-01,5.373400115966796875e+01,6.000000052154064178e-03,-1.674999952316284180e+00
9.925000190734863281e+00,2.150000035762786865e-01,5.373400115966796875e+01,-9.700000286102294922e-02,-1.674999952316284180e+00
9.925999641418457031e+00,2.349999994039535522e-01,5.373300170898437500e+01,-3.099999949336051941e-02,-1.674999952316284180e+00
9.925999641418457031e+00,2.000000029802322388e-01,5.373300170898437500e+01,-4.800000041723251343e-02,-1.674999952316284180e+00
9.925999641418457031e+00,1.920000016689300537e-01,5.373300170898437500e+01,-6.700000166893005371e-02,-1.674999952316284180e+00
9.927000045776367188e+00,1.739999949932098389e-01,5.373300170898437500e+01,2.000000094994902611e-03,-1.674999952316284180e+00
9.927000045776367188e+00,1.400000005960464478e-01,5.373300170898437500e+01,-9.600000083446502686e-02,-1.674999952316284180e+00
9.927000045776367188e+00,1.400000005960464478e-01,5.373300170898437500e+01,4.699999839067459106e-02,-1.674999952316284180e+00
9.927000045776367188e+00,8.600000292062759399e-02,5.373300170898437500e+01,-1.150000020861625671e-01,-1.674999952316284180e+00
9.927000045776367188e+00,1.030000001192092896e-01,5.373300170898437500e+01,8.200000226497650146e-02,-1.674999952316284180e+00
9.927000045776367188e+00,3.500000014901161194e-02,5.373300170898437500e+01,-1.230000033974647522e-01,-1.674999952316284180e+00
9.927000045776367188e+00,6.400000303983688354e-02,5.373300170898437500e+01,1.040000021457672119e-01,-1.674999952316284180e+00
9.927000045776367188e+00,-8.999999612569808960e-03,5.373300170898437500e+01,-1.190000027418136597e-01,-1.674999952316284180e+00
9.927000045776367188e+00,2.800000086426734924e-02,5.373300170898437500e+01,1.099999994039535522e-01,-1.674999952316284180e+00
9.927000045776367188e+00,-4.300000146031379700e-02,5.373300170898437500e+01,-1.019999980926513672e-01,-1.674999952316284180e+00
9.927000045776367188e+00,-2.000000094994902611e-03,5.373300170898437500e+01,1.019999980926513672e-01,-1.674999952316284180e+00
9.927000045776367188e+00,-6.300000101327896118e-02,5.373300170898437500e+01,-7.599999755620956421e-02,-1.674999952316284180e+00
9.927000045776367188e+00,-2.700000070035457611e-02,5.373300170898437500e+01,7.999999821186065674e-02,-1.674999952316284180e+00
9.927000045776367188e+00,-7.100000232458114624e-02,5.373300170898437500e+01,-4.300000146031379700e-02,-1.674999952316284180e+00
9.925999641418457031e+00,-4.300000146031379700e-02,5.373300170898437500e+01,4.899999871850013733e-02,-1.674999952316284180e+00
9.925999641418457031e+00,-6.599999964237213135e-02,5.373300170898437500e+01,-7.000000216066837311e-03,-1.674999952316284180e+00
9.925999641418457031e+00,-5.099999904632568359e-02,5.373300170898437500e+01,1.200000010430812836e-02,-1.674999952316284180e+00
9.925999641418457031e+00,-5.200000107288360596e-02,5.373300170898437500e+01,2.899999916553497314e-02,-1.674999952316284180e+00
9.925999641418457031e+00,-5.099999904632568359e-02,5.373300170898437500e+01,-2.500000037252902985e-02,-1.674999952316284180e+00
9.925999641418457031e+00,-3.099999949336051941e-02,5.373300170898437500e+01,5.900000035762786865e-02,-1.674999952316284180e+00
9.925000190734863281e+00,-4.500000178813934326e-02,5.373400115966796875e+01,-5.799999833106994629e-02,-1.674999952316284180e+00
9.925000190734863281e+00,-6.000000052154064178e-03,5.373400115966796875e+01,8.100000023841857910e-02,-1.674999952316284180e+00
9.925000190734863281e+00,-3.200000151991844177e-02,5.373400115966796875e+01,-8.399999886751174927e-02,-1.674999952316284180e+00
9.925000190734863281e+00,1.999999955296516418e-02,5.373400115966796875e+01,9.200000017881393433e-02,-1.674999952316284180e+00
9.925000190734863281e+00,-1.600000075995922089e-02,5.373400115966796875e+01,-9.899999946355819702e-02,-1.674999952316284180e+00
9.925000190734863281e+00,4.399999976158142090e-02,5.373400115966796875e+01,9.200000017881393433e-02,-1.674999952316284180e+00
9.925000190734863281e+00,4.000000189989805222e-03,5.373400115966796875e+01,-1.019999980926513672e-01,-1.674999952316284180e+00
9.925000190734863281e+00,6.400000303983688354e-02,5.373400115966796875e+01,7.999999821186065674e-02,-1.674999952316284180e+00
9.925000190734863281e+00,2.400000020861625671e-02,5.373400115966796875e+01,-9.399999678134918213e-02,-1.674999952316284180e+00
9.925000190734863281e+00,7.699999958276748657e-02,5.373400115966796875e+01,5.799999833106994629e-02,-1.674999952316284180e+00
