Time (s),Tendon 1,Tendon 2,Tendon 3,Tendon 4
6.220249,0.005996,0.000224,0.000000,0.000000
6.224249,0.005997,0.000194,0.000000,0.000000
6.228249,0.005998,0.000164,0.000000,0.000000
6.232249,0.005999,0.000134,0.000000,0.000000
6.236249,0.005999,0.000104,0.000000,0.000000
6.240250,0.006000,0.000074,0.000000,0.000000
6.244250,0.006000,0.000043,0.000000,0.000000
6.248250,0.006000,0.000013,0.000000,0.000000
6.252250,0.006000,0.000000,0.000000,0.000017
6.256250,0.006000,0.000000,0.000000,0.000047
6.260250,0.006000,0.000000,0.000000,0.000077
6.264251,0.005999,0.000000,0.000000,0.000107
6.268251,0.005998,0.000000,0.000000,0.000138
6.272251,0.005998,0.000000,0.000000,0.000168
6.276251,0.005997,0.000000,0.000000,0.000198
6.280251,0.005996,0.000000,0.000000,0.000228
6.284251,0.005994,0.000000,0.000000,0.000258
6.288252,0.005993,0.000000,0.000000,0.000288
6.292252,0.005992,0.000000,0.000000,0.000318
6.296252,0.005990,0.000000,0.000000,0.000349
6.300252,0.005988,0.000000,0.000000,0.000379
6.304252,0.005986,0.000000,0.000000,0.000409
6.308252,0.005984,0.000000,0.000000,0.000439
6.312252,0.005982,0.000000,0.000000,0.000469
6.316253,0.005979,0.000000,0.000000,0.000499
6.320253,0.005977,0.000000,0.000000,0.000529
6.324253,0.005974,0.000000,0.000000,0.000559
6.328253,0.005971,0.000000,0.000000,0.000589
6.332253,0.005968,0.000000,0.000000,0.000619
6.336253,0.005965,0.000000,0.000000,0.000649
6.340254,0.005961,0.000000,0.000000,0.000679
6.344254,0.005958,0.000000,0.000000,0.000709
6.348254,0.005954,0.000000,0.000000,0.000739
6.352254,0.005951,0.000000,0.000000,0.000769
6.356254,0.005947,0.000000,0.000000,0.000799
6.360254,0.005943,0.000000,0.000000,0.000829
6.364255,0.005938,0.000000,0.000000,0.000859
6.368255,0.005934,0.000000,0.000000,0.000888
6.372255,0.005929,0.000000,0.000000,0.000918
6.376255,0.005925,0.000000,0.000000,0.000948
6.380255,0.005920,0.000000,0.000000,0.000978
6.384255,0.005915,0.000000,0.000000,0.001007
6.388256,0.005910,0.000000,0.000000,0.001037
6.392256,0.005904,0.000000,0.000000,0.001067
6.396256,0.005899,0.000000,0.000000,0.001097
6.400256,0.005893,0.000000,0.000000,0.001126
6.404256,0.005888,0.000000,0.000000,0.001156
6.408256,0.005882,0.000000,0.000000,0.001185
6.412256,0.005876,0.000000,0.000000,0.001215
6.416257,0.005870,0.000000,0.000000,0.001244
6.420257,0.005863,0.000000,0.000000,0.001274
6.424257,0.005857,0.000000,0.000000,0.001303
6.428257,0.005850,0.000000,0.000000,0.001333
6.432257,0.005843,0.000000,0.000000,0.001362
6.436257,0.005836,0.000000,0.000000,0.001392
6.440258,0.005829,0.000000,0.000000,0.001421
6.444258,0.005822,0.000000,0.000000,0.001450
6.448258,0.005815,0.000000,0.000000,0.001479
6.452258,0.005807,0.000000,0.000000,0.001509
6.456258,0.005800,0.000000,0.000000,0.001538
6.460258,0.005792,0.000000,0.000000,0.001567
6.464259,0.005784,0.000000,0.000000,0.001596
6.468259,0.005776,0.000000,0.000000,0.001625
6.472259,0.005767,0.000000,0.000000,0.001654
6.476259,0.005759,0.000000,0.000000,0.001683
6.480259,0.005751,0.000000,0.000000,0.001712
6.484259,0.005742,0.000000,0.000000,0.001741
6.488260,0.005733,0.000000,0.000000,0.001770
6.492260,0.005724,0.000000,0.000000,0.001799
6.496260,0.005715,0.000000,0.000000,0.001827
6.500260,0.005706,0.000000,0.000000,0.001856
6.504260,0.005696,0.000000,0.000000,0.001885
6.508260,0.005687,0.000000,0.000000,0.001913
6.512260,0.005677,0.000000,0.000000,0.001942
6.516261,0.005667,0.000000,0.000000,0.001970
6.520261,0.005657,0.000000,0.000000,0.001999
6.524261,0.005647,0.000000,0.000000,0.002027
6.528261,0.005637,0.000000,0.000000,0.002056
6.532261,0.005627,0.000000,0.000000,0.002084
6.536261,0.005616,0.000000,0.000000,0.002112
6.540262,0.005605,0.000000,0.000000,0.002140
6.544262,0.005594,0.000000,0.000000,0.002168
6.548262,0.005583,0.000000,0.000000,0.002197
6.552262,0.005572,0.000000,0.000000,0.002225
6.556262,0.005561,0.000000,0.000000,0.002253
6.560262,0.005550,0.000000,0.000000,0.002281
6.564263,0.005538,0.000000,0.000000,0.002308
6.568263,0.005527,0.000000,0.000000,0.002336
6.572263,0.005515,0.000000,0.000000,0.002364
6.576263,0.005503,0.000000,0.000000,0.002392
6.580263,0.005491,0.000000,0.000000,0.002419
6.584263,0.005478,0.000000,0.000000,0.002447
6.588264,0.005466,0.000000,0.000000,0.002474
6.592264,0.005454,0.000000,0.000000,0.002502
6.596264,0.005441,0.000000,0.000000,0.002529
6.600264,0.005428,0.000000,0.000000,0.002556
6.604264,0.005415,0.000000,0.000000,0.002584
6.608264,0.005402,0.000000,0.000000,0.002611
6.612264,0.005389,0.000000,0.000000,0.002638
6.616265,0.005376,0.000000,0.000000,0.002665
6.620265,0.005362,0.000000,0.000000,0.002692
6.624265,0.005349,0.000000,0.000000,0.002719
6.628265,0.005335,0.000000,0.000000,0.002746
6.632265,0.005321,0.000000,0.000000,0.002773
6.636265,0.005307,0.000000,0.000000,0.002799
6.640266,0.005293,0.000000,0.000000,0.002826
6.644266,0.005279,0.000000,0.000000,0.002853
6.648266,0.005264,0.000000,0.000000,0.002879
6.652266,0.005250,0.000000,0.000000,0.002905
6.656266,0.005235,0.000000,0.000000,0.002932
6.660266,0.005220,0.000000,0.000000,0.002958
6.664267,0.005205,0.000000,0.000000,0.002984
6.668267,0.005190,0.000000,0.000000,0.003010
6.672267,0.005175,0.000000,0.000000,0.003036
6.676267,0.005160,0.000000,0.000000,0.003062
6.680267,0.005144,0.000000,0.000000,0.003088
6.684267,0.005129,0.000000,0.000000,0.003114
6.688268,0.005113,0.000000,0.000000,0.003140
6.692268,0.005097,0.000000,0.000000,0.003166
6.696268,0.005081,0.000000,0.000000,0.003191
6.700268,0.005065,0.000000,0.000000,0.003217
6.704268,0.005049,0.000000,0.000000,0.003242
6.708268,0.005032,0.000000,0.000000,0.003267
6.712268,0.005016,0.000000,0.000000,0.003293
6.716269,0.004999,0.000000,0.000000,0.003318
6.720269,0.004982,0.000000,0.000000,0.003343
6.724269,0.004966,0.000000,0.000000,0.003368
6.728269,0.004949,0.000000,0.000000,0.003393
6.732269,0.004931,0.000000,0.000000,0.003418
6.736269,0.004914,0.000000,0.000000,0.003442
6.740270,0.004897,0.000000,0.000000,0.003467
6.744270,0.004879,0.000000,0.000000,0.003492
6.748270,0.004862,0.000000,0.000000,0.003516
6.752270,0.004844,0.000000,0.000000,0.003541
6.756270,0.004826,0.000000,0.000000,0.003565
6.760270,0.004808,0.000000,0.000000,0.003589
6.764271,0.004790,0.000000,0.000000,0.003613
6.768271,0.004772,0.000000,0.000000,0.003637
6.772271,0.004754,0.000000,0.000000,0.003661
6.776271,0.004735,0.000000,0.000000,0.003685
6.780271,0.004716,0.000000,0.000000,0.003709
6.784271,0.004698,0.000000,0.000000,0.003732
6.788272,0.004679,0.000000,0.000000,0.003756
6.792272,0.004660,0.000000,0.000000,0.003779
6.796272,0.004641,0.000000,0.000000,0.003803
6.800272,0.004622,0.000000,0.000000,0.003826
6.804272,0.004602,0.000000,0.000000,0.003849
6.808272,0.004583,0.000000,0.000000,0.003872
6.812272,0.004564,0.000000,0.000000,0.003895
6.816273,0.004544,0.000000,0.000000,0.003918
6.820273,0.004524,0.000000,0.000000,0.003941
6.824273,0.004504,0.000000,0.000000,0.003964
6.828273,0.004484,0.000000,0.000000,0.003986
6.832273,0.004464,0.000000,0.000000,0.004009
6.836273,0.004444,0.000000,0.000000,0.004031
6.840274,0.004424,0.000000,0.000000,0.004054
6.844274,0.004403,0.000000,0.000000,0.004076
6.848274,0.004383,0.000000,0.000000,0.004098
6.852274,0.004362,0.000000,0.000000,0.004120
6.856274,0.004341,0.000000,0.000000,0.004142
6.860274,0.004320,0.000000,0.000000,0.004163
6.864275,0.004299,0.000000,0.000000,0.004185
6.868275,0.004278,0.000000,0.000000,0.004207
6.872275,0.004257,0.000000,0.000000,0.004228
6.876275,0.004236,0.000000,0.000000,0.004249
6.880275,0.004214,0.000000,0.000000,0.004271
6.884275,0.004193,0.000000,0.000000,0.004292
6.888276,0.004171,0.000000,0.000000,0.004313
6.892276,0.004150,0.000000,0.000000,0.004334
6.896276,0.004128,0.000000,0.000000,0.004355
6.900276,0.004106,0.000000,0.000000,0.004375
6.904276,0.004084,0.000000,0.000000,0.004396
6.908276,0.004062,0.000000,0.000000,0.004416
6.912276,0.004039,0.000000,0.000000,0.004437
6.916277,0.004017,0.000000,0.000000,0.004457
6.920277,0.003995,0.000000,0.000000,0.004477
6.924277,0.003972,0.000000,0.000000,0.004497
6.928277,0.003949,0.000000,0.000000,0.004517
6.932277,0.003927,0.000000,0.000000,0.004537
6.936277,0.003904,0.000000,0.000000,0.004556
6.940278,0.003881,0.000000,0.000000,0.004576
6.944278,0.003858,0.000000,0.000000,0.004595
6.948278,0.003835,0.000000,0.000000,0.004615
6.952278,0.003811,0.000000,0.000000,0.004634
6.956278,0.003788,0.000000,0.000000,0.004653
6.960278,0.003765,0.000000,0.000000,0.004672
6.964279,0.003741,0.000000,0.000000,0.004691
6.968279,0.003717,0.000000,0.000000,0.004710
6.972279,0.003694,0.000000,0.000000,0.004728
6.976279,0.003670,0.000000,0.000000,0.004747
6.980279,0.003646,0.000000,0.000000,0.004765
6.984279,0.003622,0.000000,0.000000,0.004783
6.988280,0.003598,0.000000,0.000000,0.004802
6.992280,0.003574,0.000000,0.000000,0.004820
6.996280,0.003549,0.000000,0.000000,0.004838
7.000280,0.003525,0.000000,0.000000,0.004855
7.004280,0.003501,0.000000,0.000000,0.004873
7.008280,0.003476,0.000000,0.000000,0.004891
7.012280,0.003451,0.000000,0.000000,0.004908
7.016281,0.003427,0.000000,0.000000,0.004925
7.020281,0.003402,0.000000,0.000000,0.004942
7.024281,0.003377,0.000000,0.000000,0.004959
7.028281,0.003352,0.000000,0.000000,0.004976
7.032281,0.003327,0.000000,0.000000,0.004993
7.036281,0.003302,0.000000,0.000000,0.005010
7.040282,0.003277,0.000000,0.000000,0.005026
7.044282,0.003251,0.000000,0.000000,0.005043
7.048282,0.003226,0.000000,0.000000,0.005059
7.052282,0.003200,0.000000,0.000000,0.005075
7.056282,0.003175,0.000000,0.000000,0.005091
7.060282,0.003149,0.000000,0.000000,0.005107
7.064283,0.003124,0.000000,0.000000,0.005123
7.068283,0.003098,0.000000,0.000000,0.005138
7.072283,0.003072,0.000000,0.000000,0.005154
7.076283,0.003046,0.000000,0.000000,0.005169
7.080283,0.003020,0.000000,0.000000,0.005185
7.084283,0.002994,0.000000,0.000000,0.005200
7.088284,0.002968,0.000000,0.000000,0.005215
7.092284,0.002941,0.000000,0.000000,0.005230
7.096284,0.002915,0.000000,0.000000,0.005244
7.100284,0.002889,0.000000,0.000000,0.005259
7.104284,0.002862,0.000000,0.000000,0.005273
7.108284,0.002836,0.000000,0.000000,0.005288
7.112284,0.002809,0.000000,0.000000,0.005302
7.116285,0.002782,0.000000,0.000000,0.005316
7.120285,0.002756,0.000000,0.000000,0.005330
7.124285,0.002729,0.000000,0.000000,0.005344
7.128285,0.002702,0.000000,0.000000,0.005357
7.132285,0.002675,0.000000,0.000000,0.005371
7.136285,0.002648,0.000000,0.000000,0.005384
7.140286,0.002621,0.000000,0.000000,0.005397
7.144286,0.002594,0.000000,0.000000,0.005410
7.148286,0.002566,0.000000,0.000000,0.005423
7.152286,0.002539,0.000000,0.000000,0.005436
7.156286,0.002512,0.000000,0.000000,0.005449
7.160286,0.002484,0.000000,0.000000,0.005462
7.164287,0.002457,0.000000,0.000000,0.005474
7.168287,0.002429,0.000000,0.000000,0.005486
7.172287,0.002402,0.000000,0.000000,0.005498
7.176287,0.002374,0.000000,0.000000,0.005510
7.180287,0.002346,0.000000,0.000000,0.005522
7.184287,0.002318,0.000000,0.000000,0.005534
7.188288,0.002291,0.000000,0.000000,0.005546
7.192288,0.002263,0.000000,0.000000,0.005557
7.196288,0.002235,0.000000,0.000000,0.005568
7.200288,0.002207,0.000000,0.000000,0.005579
7.204288,0.002179,0.000000,0.000000,0.005590
7.208288,0.002151,0.000000,0.000000,0.005601
7.212288,0.002122,0.000000,0.000000,0.005612
7.216289,0.002094,0.000000,0.000000,0.005623
7.220289,0.002066,0.000000,0.000000,0.005633
7.224289,0.002037,0.000000,0.000000,0.005643
7.228289,0.002009,0.000000,0.000000,0.005654
7.232289,0.001981,0.000000,0.000000,0.005664
7.236289,0.001952,0.000000,0.000000,0.005674
7.240290,0.001924,0.000000,0.000000,0.005683
7.244290,0.001895,0.000000,0.000000,0.005693
7.248290,0.001866,0.000000,0.000000,0.005702
7.252290,0.001838,0.000000,0.000000,0.005712
7.256290,0.001809,0.000000,0.000000,0.005721
7.260290,0.001780,0.000000,0.000000,0.005730
7.264291,0.001751,0.000000,0.000000,0.005739
7.268291,0.001722,0.000000,0.000000,0.005747
7.272291,0.001694,0.000000,0.000000,0.005756
7.276291,0.001665,0.000000,0.000000,0.005764
7.280291,0.001636,0.000000,0.000000,0.005773
7.284291,0.001607,0.000000,0.000000,0.005781
7.288292,0.001577,0.000000,0.000000,0.005789
7.292292,0.001548,0.000000,0.000000,0.005797
7.296292,0.001519,0.000000,0.000000,0.005804
7.300292,0.001490,0.000000,0.000000,0.005812
7.304292,0.001461,0.000000,0.000000,0.005819
7.308292,0.001432,0.000000,0.000000,0.005827
7.312292,0.001402,0.000000,0.000000,0.005834
7.316293,0.001373,0.000000,0.000000,0.005841
7.320293,0.001343,0.000000,0.000000,0.005848
7.324293,0.001314,0.000000,0.000000,0.005854
7.328293,0.001285,0.000000,0.000000,0.005861
7.332293,0.001255,0.000000,0.000000,0.005867
7.336293,0.001226,0.000000,0.000000,0.005873
7.340294,0.001196,0.000000,0.000000,0.005880
7.344294,0.001167,0.000000,0.000000,0.005886
7.348294,0.001137,0.000000,0.000000,0.005891
7.352294,0.001107,0.000000,0.000000,0.005897
7.356294,0.001078,0.000000,0.000000,0.005902
7.360294,0.001048,0.000000,0.000000,0.005908
7.364295,0.001018,0.000000,0.000000,0.005913
7.368295,0.000989,0.000000,0.000000,0.005918
7.372295,0.000959,0.000000,0.000000,0.005923
7.376295,0.000929,0.000000,0.000000,0.005928
7.380295,0.000899,0.000000,0.000000,0.005932
7.384295,0.000869,0.000000,0.000000,0.005937
7.388296,0.000839,0.000000,0.000000,0.005941
7.392296,0.000810,0.000000,0.000000,0.005945
7.396296,0.000780,0.000000,0.000000,0.005949
7.400296,0.000750,0.000000,0.000000,0.005953
7.404296,0.000720,0.000000,0.000000,0.005957
7.408296,0.000690,0.000000,0.000000,0.005960
7.412296,0.000660,0.000000,0.000000,0.005964
7.416297,0.000630,0.000000,0.000000,0.005967
7.420297,0.000600,0.000000,0.000000,0.005970
7.424297,0.000570,0.000000,0.000000,0.005973
7.428297,0.000540,0.000000,0.000000,0.005976
7.432297,0.000510,0.000000,0.000000,0.005978
7.436297,0.000480,0.000000,0.000000,0.005981
7.440298,0.000450,0.000000,0.000000,0.005983
7.444298,0.000420,0.000000,0.000000,0.005985
7.448298,0.000390,0.000000,0.000000,0.005987
7.452298,0.000359,0.000000,0.000000,0.005989
7.456298,0.000329,0.000000,0.000000,0.005991
7.460298,0.000299,0.000000,0.000000,0.005993
7.464299,0.000269,0.000000,0.000000,0.005994
7.468299,0.000239,0.000000,0.000000,0.005995
7.472299,0.000209,0.000000,0.000000,0.005996
7.476299,0.000179,0.000000,0.000000,0.005997
7.480299,0.000149,0.000000,0.000000,0.005998
7.484299,0.000118,0.000000,0.000000,0.005999
7.488300,0.000088,0.000000,0.000000,0.005999
7.492300,0.000058,0.000000,0.000000,0.006000
7.496300,0.000028,0.000000,0.000000,0.006000
7.500300,0.000000,0.000000,0.000002,0.006000
7.504300,0.000000,0.000000,0.000032,0.006000
7.508300,0.000000,0.000000,0.000063,0.006000
7.512300,0.000000,0.000000,0.000093,0.005999
7.516301,0.000000,0.000000,0.000123,0.005999
7.520301,0.000000,0.000000,0.000153,0.005998
7.524301,0.000000,0.000000,0.000183,0.005997
7.528301,0.000000,0.000000,0.000213,0.005996
7.532301,0.000000,0.000000,0.000243,0.005995
7.536301,0.000000,0.000000,0.000274,0.005994
7.540302,0.000000,0.000000,0.000304,0.005992
7.544302,0.000000,0.000000,0.000334,0.005991
7.548302,0.000000,0.000000,0.000364,0.005989
7.552302,0.000000,0.000000,0.000394,0.005987
7.556302,0.000000,0.000000,0.000424,0.005985
7.560302,0.000000,0.000000,0.000454,0.005983
7.564303,0.000000,0.000000,0.000484,0.005980
7.568303,0.000000,0.000000,0.000514,0.005978
7.572303,0.000000,0.000000,0.000544,0.005975
7.576303,0.000000,0.000000,0.000574,0.005972
7.580303,0.000000,0.000000,0.000604,0.005969
7.584303,0.000000,0.000000,0.000634,0.005966
7.588304,0.000000,0.000000,0.000664,0.005963
7.592304,0.000000,0.000000,0.000694,0.005960
7.596304,0.000000,0.000000,0.000724,0.005956
7.600304,0.000000,0.000000,0.000754,0.005952
7.604304,0.000000,0.000000,0.000784,0.005949
7.608304,0.000000,0.000000,0.000814,0.005945
7.612304,0.000000,0.000000,0.000844,0.005940
7.616305,0.000000,0.000000,0.000874,0.005936
7.620305,0.000000,0.000000,0.000904,0.005932
7.624305,0.000000,0.000000,0.000933,0.005927
7.628305,0.000000,0.000000,0.000963,0.005922
7.632305,0.000000,0.000000,0.000993,0.005917
7.636305,0.000000,0.000000,0.001023,0.005912
7.640306,0.000000,0.000000,0.001052,0.005907
7.644306,0.000000,0.000000,0.001082,0.005902
7.648306,0.000000,0.000000,0.001112,0.005896
7.652306,0.000000,0.000000,0.001141,0.005890
7.656306,0.000000,0.000000,0.001171,0.005885
7.660306,0.000000,0.000000,0.001201,0.005879
7.664307,0.000000,0.000000,0.001230,0.005873
7.668307,0.000000,0.000000,0.001260,0.005866
7.672307,0.000000,0.000000,0.001289,0.005860
7.676307,0.000000,0.000000,0.001318,0.005853
7.680307,0.000000,0.000000,0.001348,0.005847
7.684307,0.000000,0.000000,0.001377,0.005840
7.688308,0.000000,0.000000,0.001407,0.005833
7.692308,0.000000,0.000000,0.001436,0.005826
7.696308,0.000000,0.000000,0.001465,0.005818
7.700308,0.000000,0.000000,0.001494,0.005811
7.704308,0.000000,0.000000,0.001524,0.005803
7.708308,0.000000,0.000000,0.001553,0.005796
7.712308,0.000000,0.000000,0.001582,0.005788
7.716309,0.000000,0.000000,0.001611,0.005780
7.720309,0.000000,0.000000,0.001640,0.005772
7.724309,0.000000,0.000000,0.001669,0.005763
7.728309,0.000000,0.000000,0.001698,0.005755
7.732309,0.000000,0.000000,0.001727,0.005746
7.736309,0.000000,0.000000,0.001756,0.005737
7.740310,0.000000,0.000000,0.001784,0.005728
7.744310,0.000000,0.000000,0.001813,0.005719
7.748310,0.000000,0.000000,0.001842,0.005710
7.752310,0.000000,0.000000,0.001871,0.005701
7.756310,0.000000,0.000000,0.001899,0.005691
7.760310,0.000000,0.000000,0.001928,0.005682
7.764311,0.000000,0.000000,0.001956,0.005672
7.768311,0.000000,0.000000,0.001985,0.005662
7.772311,0.000000,0.000000,0.002013,0.005652
7.776311,0.000000,0.000000,0.002042,0.005642
7.780311,0.000000,0.000000,0.002070,0.005632
7.784311,0.000000,0.000000,0.002098,0.005621
7.788312,0.000000,0.000000,0.002127,0.005610
7.792312,0.000000,0.000000,0.002155,0.005600
7.796312,0.000000,0.000000,0.002183,0.005589
7.800312,0.000000,0.000000,0.002211,0.005578
7.804312,0.000000,0.000000,0.002239,0.005567
7.808312,0.000000,0.000000,0.002267,0.005555
7.812312,0.000000,0.000000,0.002295,0.005544
7.816313,0.000000,0.000000,0.002323,0.005532
7.820313,0.000000,0.000000,0.002350,0.005520
7.824313,0.000000,0.000000,0.002378,0.005509
7.828313,0.000000,0.000000,0.002406,0.005497
7.832313,0.000000,0.000000,0.002433,0.005484
7.836313,0.000000,0.000000,0.002461,0.005472
7.840314,0.000000,0.000000,0.002488,0.005460
7.844314,0.000000,0.000000,0.002516,0.005447
7.848314,0.000000,0.000000,0.002543,0.005434
7.852314,0.000000,0.000000,0.002570,0.005422
7.856314,0.000000,0.000000,0.002598,0.005409
7.860314,0.000000,0.000000,0.002625,0.005395
7.864315,0.000000,0.000000,0.002652,0.005382
7.868315,0.000000,0.000000,0.002679,0.005369
7.872315,0.000000,0.000000,0.002706,0.005355
7.876315,0.000000,0.000000,0.002733,0.005342
7.880315,0.000000,0.000000,0.002760,0.005328
7.884315,0.000000,0.000000,0.002786,0.005314
7.888316,0.000000,0.000000,0.002813,0.005300
7.892316,0.000000,0.000000,0.002840,0.005286
7.896316,0.000000,0.000000,0.002866,0.005271
7.900316,0.000000,0.000000,0.002893,0.005257
7.904316,0.000000,0.000000,0.002919,0.005242
7.908316,0.000000,0.000000,0.002945,0.005227
7.912316,0.000000,0.000000,0.002972,0.005212
7.916317,0.000000,0.000000,0.002998,0.005197
7.920317,0.000000,0.000000,0.003024,0.005182
7.924317,0.000000,0.000000,0.003050,0.005167
7.928317,0.000000,0.000000,0.003076,0.005152
7.932317,0.000000,0.000000,0.003102,0.005136
7.936317,0.000000,0.000000,0.003127,0.005120
7.940318,0.000000,0.000000,0.003153,0.005105
7.944318,0.000000,0.000000,0.003179,0.005089
7.948318,0.000000,0.000000,0.003204,0.005073
7.952318,0.000000,0.000000,0.003230,0.005057
7.956318,0.000000,0.000000,0.003255,0.005040
7.960318,0.000000,0.000000,0.003280,0.005024
7.964319,0.000000,0.000000,0.003306,0.005007
7.968319,0.000000,0.000000,0.003331,0.004991
7.972319,0.000000,0.000000,0.003356,0.004974
7.976319,0.000000,0.000000,0.003381,0.004957
7.980319,0.000000,0.000000,0.003406,0.004940
7.984319,0.000000,0.000000,0.003430,0.004923
7.988320,0.000000,0.000000,0.003455,0.004905
7.992320,0.000000,0.000000,0.003480,0.004888
7.996320,0.000000,0.000000,0.003504,0.004870
8.000320,0.000000,0.000000,0.003529,0.004853
8.004320,0.000000,0.000000,0.003553,0.004835
8.008320,0.000000,0.000000,0.003577,0.004817
8.012320,0.000000,0.000000,0.003601,0.004799
8.016321,0.000000,0.000000,0.003626,0.004781
8.020321,0.000000,0.000000,0.003650,0.004762
8.024321,0.000000,0.000000,0.003673,0.004744
8.028321,0.000000,0.000000,0.003697,0.004726
8.032321,0.000000,0.000000,0.003721,0.004707
8.036321,0.000000,0.000000,0.003745,0.004688
8.040322,0.000000,0.000000,0.003768,0.004669
8.044322,0.000000,0.000000,0.003791,0.004650
8.048322,0.000000,0.000000,0.003815,0.004631
8.052322,0.000000,0.000000,0.003838,0.004612
8.056322,0.000000,0.000000,0.003861,0.004593
8.060322,0.000000,0.000000,0.003884,0.004573
8.064323,0.000000,0.000000,0.003907,0.004553
8.068323,0.000000,0.000000,0.003930,0.004534
8.072323,0.000000,0.000000,0.003953,0.004514
8.076323,0.000000,0.000000,0.003975,0.004494
8.080323,0.000000,0.000000,0.003998,0.004474
8.084323,0.000000,0.000000,0.004020,0.004454
8.088324,0.000000,0.000000,0.004043,0.004434
8.092324,0.000000,0.000000,0.004065,0.004413
8.096324,0.000000,0.000000,0.004087,0.004393
8.100324,0.000000,0.000000,0.004109,0.004372
8.104324,0.000000,0.000000,0.004131,0.004351
8.108324,0.000000,0.000000,0.004153,0.004331
8.112324,0.000000,0.000000,0.004175,0.004310
8.116325,0.000000,0.000000,0.004196,0.004289
8.120325,0.000000,0.000000,0.004218,0.004267
8.124325,0.000000,0.000000,0.004239,0.004246
8.128325,0.000000,0.000000,0.004260,0.004225
8.132325,0.000000,0.000000,0.004282,0.004203
8.136325,0.000000,0.000000,0.004303,0.004182
8.140326,0.000000,0.000000,0.004324,0.004160
8.144326,0.000000,0.000000,0.004344,0.004138
8.148326,0.000000,0.000000,0.004365,0.004116
8.152326,0.000000,0.000000,0.004386,0.004094
8.156326,0.000000,0.000000,0.004406,0.004072
8.160326,0.000000,0.000000,0.004427,0.004050
8.164327,0.000000,0.000000,0.004447,0.004028
8.168327,0.000000,0.000000,0.004467,0.004005
8.172327,0.000000,0.000000,0.004487,0.003983
8.176327,0.000000,0.000000,0.004507,0.003960
8.180327,0.000000,0.000000,0.004527,0.003938
8.184327,0.000000,0.000000,0.004547,0.003915
8.188328,0.000000,0.000000,0.004566,0.003892
8.192328,0.000000,0.000000,0.004586,0.003869
8.196328,0.000000,0.000000,0.004605,0.003846
8.200328,0.000000,0.000000,0.004625,0.003823
8.204328,0.000000,0.000000,0.004644,0.003799
8.208328,0.000000,0.000000,0.004663,0.003776
8.212328,0.000000,0.000000,0.004682,0.003752
8.216329,0.000000,0.000000,0.004701,0.003729
8.220329,0.000000,0.000000,0.004719,0.003705
8.224329,0.000000,0.000000,0.004738,0.003681
8.228329,0.000000,0.000000,0.004756,0.003658
8.232329,0.000000,0.000000,0.004775,0.003634
8.236329,0.000000,0.000000,0.004793,0.003610
8.240330,0.000000,0.000000,0.004811,0.003585
8.244330,0.000000,0.000000,0.004829,0.003561
8.248330,0.000000,0.000000,0.004847,0.003537
8.252330,0.000000,0.000000,0.004864,0.003512
8.256330,0.000000,0.000000,0.004882,0.003488
8.260330,0.000000,0.000000,0.004899,0.003463
8.264331,0.000000,0.000000,0.004917,0.003439
8.268331,0.000000,0.000000,0.004934,0.003414
8.272331,0.000000,0.000000,0.004951,0.003389
8.276331,0.000000,0.000000,0.004968,0.003364
8.280331,0.000000,0.000000,0.004985,0.003339
8.284331,0.000000,0.000000,0.005002,0.003314
8.288332,0.000000,0.000000,0.005018,0.003289
8.292332,0.000000,0.000000,0.005035,0.003264
8.296332,0.000000,0.000000,0.005051,0.003238
8.300332,0.000000,0.000000,0.005067,0.003213
8.304332,0.000000,0.000000,0.005083,0.003187
8.308332,0.000000,0.000000,0.005099,0.003162
8.312332,0.000000,0.000000,0.005115,0.003136
8.316333,0.000000,0.000000,0.005131,0.003110
8.320333,0.000000,0.000000,0.005146,0.003084
8.324333,0.000000,0.000000,0.005162,0.003059
8.328333,0.000000,0.000000,0.005177,0.003033
8.332333,0.000000,0.000000,0.005192,0.003007
8.336333,0.000000,0.000000,0.005207,0.002980
8.340334,0.000000,0.000000,0.005222,0.002954
8.344334,0.000000,0.000000,0.005237,0.002928
8.348334,0.000000,0.000000,0.005252,0.002902
8.352334,0.000000,0.000000,0.005266,0.002875
8.356334,0.000000,0.000000,0.005281,0.002849
8.360334,0.000000,0.000000,0.005295,0.002822
8.364335,0.000000,0.000000,0.005309,0.002795
8.368335,0.000000,0.000000,0.005323,0.002769
8.372335,0.000000,0.000000,0.005337,0.002742
8.376335,0.000000,0.000000,0.005351,0.002715
8.380335,0.000000,0.000000,0.005364,0.002688
8.384335,0.000000,0.000000,0.005378,0.002661
8.388336,0.000000,0.000000,0.005391,0.002634
8.392336,0.000000,0.000000,0.005404,0.002607
8.396336,0.000000,0.000000,0.005417,0.002580
8.400336,0.000000,0.000000,0.005430,0.002552
8.404336,0.000000,0.000000,0.005443,0.002525
8.408336,0.000000,0.000000,0.005455,0.002498
8.412336,0.000000,0.000000,0.005468,0.002470
8.416337,0.000000,0.000000,0.005480,0.002443
8.420337,0.000000,0.000000,0.005492,0.002415
8.424337,0.000000,0.000000,0.005505,0.002387
8.428337,0.000000,0.000000,0.005516,0.002360
8.432337,0.000000,0.000000,0.005528,0.002332
8.436337,0.000000,0.000000,0.005540,0.002304
8.440338,0.000000,0.000000,0.005551,0.002276
8.444338,0.000000,0.000000,0.005563,0.002248
8.448338,0.000000,0.000000,0.005574,0.002220
